Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SIM-01082__rep93	105	0.755	94.573	90.07%	13.038	65.936%	0.78301	0.63
SIM-01082__rep94	105	0.779	91.735	87.367%	12.392	63.32%	0.71123	0.667
SIM-01082__rep95	105	0.789	93.737	89.273%	14.291	61.67%	0.67007	0.722
SIM-01082__rep96	105	0.765	96.118	91.541%	12.908	64.459%	0.72271	0.647
SIM-01082__rep97	105	0.746	91.018	86.684%	13.875	66.679%	0.73801	0.632
SIM-01082__rep98	105	0.729	93.243	88.803%	13.753	69.91%	0.74065	0.592
SIM-01082__rep99	105	0.775	90.847	86.521%	12.573	63.262%	0.68418	0.66
SIM-01146__rep0	23	0.52	34.851	151.526%	5.867	85.579%	1.69595	0.422
SIM-01146__rep1	23	0.641	27.482	119.487%	5.157	76.876%	1.76489	0.574
SIM-01146__rep2	23	0.453	34.338	149.296%	6.318	90.257%	1.9553	0.34
SIM-01146__rep3	23	0.499	34.005	147.848%	5.821	86.774%	1.67449	0.383
SIM-01146__rep4	23	0.617	27.792	120.835%	6.351	78.774%	1.44601	0.569
SIM-01146__rep5	23	0.512	34.177	148.596%	5.762	85.895%	1.78235	0.399
SIM-01146__rep6	23	0.557	29.201	126.961%	5.195	83.187%	1.76453	0.444
SIM-01146__rep7	23	0.517	33.952	147.617%	6.865	86.491%	1.62844	0.466
SIM-01146__rep8	23	0.695	28.127	122.291%	4.729	72.117%	1.61812	0.639
SIM-01146__rep9	23	0.441	35.951	156.309%	6.154	89.765%	1.82294	0.297
SIM-01146__rep10	23	0.436	34.291	149.091%	5.846	91.299%	1.89465	0.285
SIM-01146__rep11	23	0.828	24.878	108.165%	4.643	57.589%	1.18741	0.812
SIM-01146__rep12	23	0.583	30.642	133.226%	5.806	82.943%	1.84457	0.514
SIM-01146__rep13	23	0.462	35.357	153.726%	5.538	88.679%	1.652	0.291
SIM-01146__rep14	23	0.519	35.033	152.317%	5.741	85.582%	1.69124	0.412
SIM-01146__rep15	23	0.39	37.225	161.848%	7.016	92.929%	2.25635	0.267
SIM-01146__rep16	23	0.447	35.426	154.026%	6.132	89.444%	1.8679	0.306
SIM-01146__rep17	23	0.585	33.116	143.983%	5.932	81.482%	1.73445	0.517
SIM-01146__rep18	23	0.47	32.443	141.057%	6.25	89.286%	2.11164	0.363
SIM-01146__rep19	23	0.369	35.315	153.543%	6.857	96.017%	2.38334	0.241
SIM-01146__rep20	23	0.565	33.023	143.578%	5.539	82.571%	1.5756	0.476
SIM-01146__rep21	23	0.634	29.653	128.926%	5.08	77.469%	1.55491	0.56
SIM-01146__rep22	23	0.575	32.027	139.248%	5.49	81.84%	1.71793	0.487
SIM-01146__rep23	23	0.715	29.736	129.287%	5.095	69.985%	1.45566	0.675
SIM-01146__rep24	23	0.501	35.008	152.209%	5.809	86.595%	1.70195	0.384
SIM-01146__rep25	23	0.543	34.428	149.687%	5.898	84.257%	1.67326	0.459
SIM-01146__rep26	23	0.532	32.182	139.922%	5.452	85.146%	1.63672	0.421
SIM-01146__rep27	23	0.405	35.505	154.37%	6.907	91.485%	1.9301	0.274
SIM-01146__rep28	23	0.623	33.051	143.7%	5.694	78.213%	1.61856	0.563
SIM-01146__rep29	23	0.672	27.477	119.465%	4.744	74.089%	1.43567	0.606
SIM-01146__rep30	23	0.493	30.987	134.726%	6.291	88.092%	1.95865	0.4
SIM-01146__rep31	23	0.579	32.795	142.587%	6.306	82.097%	1.79643	0.519
SIM-01146__rep32	23	0.593	29.98	130.348%	5.539	80.795%	1.91458	0.517
SIM-01146__rep33	23	0.745	26.162	113.748%	4.946	66.692%	1.62616	0.711
SIM-01146__rep34	23	0.637	30.804	133.93%	5.626	77.279%	1.58851	0.582
SIM-01146__rep35	23	0.645	31.234	135.8%	5.611	78.57%	1.40582	0.619
SIM-01146__rep36	23	0.62	30.453	132.404%	5.157	78.644%	1.45579	0.544
SIM-01146__rep37	23	0.598	33.348	144.991%	5.496	80.167%	1.55353	0.523
SIM-01146__rep38	23	0.547	32.916	143.113%	5.368	83.834%	1.5152	0.441
SIM-01146__rep39	23	0.457	34.015	147.891%	6.953	89.024%	1.83407	0.362
SIM-01146__rep40	23	0.474	33.544	145.843%	5.934	88.459%	1.72124	0.349
SIM-01146__rep41	23	0.554	29.116	126.591%	5.958	85.114%	1.76472	0.478
SIM-01146__rep42	23	0.559	30.58	132.957%	6.189	85.012%	2.25837	0.491
SIM-01146__rep43	23	0.548	32.959	143.3%	5.859	83.7%	1.71925	0.46
SIM-01146__rep44	23	0.449	34.643	150.622%	6.255	89.357%	1.74693	0.318
SIM-01146__rep45	23	0.55	33.407	145.248%	6.304	83.499%	1.8718	0.478
SIM-01146__rep46	23	0.641	28.283	122.97%	5.744	77.452%	1.45064	0.59
SIM-01146__rep47	23	0.485	33.923	147.491%	6.123	87.471%	1.8067	0.372
SIM-01146__rep48	23	0.471	34.728	150.991%	6.309	88.344%	1.9612	0.359
SIM-01146__rep49	23	0.606	30.743	133.665%	6.226	81.056%	1.93361	0.555
SIM-01146__rep50	23	0.54	35.061	152.439%	5.911	84.443%	1.74012	0.455
SIM-01146__rep51	23	0.539	31.307	136.117%	5.8	84.602%	1.92185	0.447
SIM-01146__rep52	23	0.575	31.726	137.939%	5.672	82.735%	1.68898	0.497
SIM-01146__rep53	23	0.533	35.514	154.409%	7.441	85.921%	1.72605	0.503
SIM-01146__rep54	23	0.521	35.317	153.552%	6.826	86.0%	1.78696	0.462
SIM-01146__rep55	23	0.595	29.977	130.335%	5.073	81.233%	1.68475	0.504
SIM-01146__rep56	23	0.559	29.036	126.243%	6.872	94.394%	2.90653	0.509
SIM-01146__rep57	23	0.512	32.471	141.178%	6.013	85.9%	1.83176	0.411
SIM-01146__rep58	23	0.608	29.341	127.57%	5.331	79.47%	1.68929	0.532
SIM-01146__rep59	23	0.599	31.124	135.322%	5.513	80.415%	1.83107	0.525
SIM-01146__rep60	23	0.458	34.897	151.726%	6.376	89.282%	2.06701	0.345
SIM-01146__rep61	23	0.717	26.642	115.835%	4.687	69.87%	1.39465	0.669
SIM-01146__rep62	23	0.709	28.849	125.43%	5.241	70.67%	1.52131	0.669
SIM-01146__rep63	23	0.544	32.239	140.17%	5.802	84.631%	1.85254	0.456
SIM-01146__rep64	23	0.58	32.631	141.874%	5.943	81.633%	1.70749	0.511
SIM-01146__rep65	23	0.591	29.88	129.913%	5.293	80.717%	1.84125	0.505
SIM-01146__rep66	23	0.579	32.73	142.304%	5.781	82.586%	1.56678	0.524
SIM-01146__rep67	23	0.472	34.268	148.991%	5.822	88.785%	1.73167	0.34
SIM-01146__rep68	23	0.458	34.99	152.13%	7.076	89.149%	1.85374	0.368
SIM-01146__rep69	23	0.439	36.415	158.326%	6.028	89.86%	1.86742	0.284
SIM-01146__rep70	23	0.529	34.028	147.948%	6.117	85.655%	2.03123	0.444
SIM-01146__rep71	23	0.507	36.409	158.3%	6.509	86.214%	1.93792	0.422
SIM-01146__rep72	23	0.508	36.018	156.6%	6.505	86.161%	1.94201	0.423
SIM-01146__rep73	23	0.465	32.819	142.691%	6.57	90.246%	2.13176	0.369
SIM-01146__rep74	23	0.536	30.867	134.204%	6.264	84.464%	1.61358	0.457
SIM-01146__rep75	23	0.427	34.08	148.174%	6.251	93.184%	2.37581	0.302
SIM-01146__rep76	23	0.54	30.464	132.452%	5.618	87.738%	1.96376	0.449
SIM-01146__rep77	23	0.532	34.485	149.935%	5.878	85.739%	2.1069	0.443
SIM-01146__rep78	23	0.605	31.352	136.313%	5.611	80.157%	1.57396	0.54
SIM-01146__rep79	23	0.543	32.229	140.126%	6.686	84.236%	2.02928	0.478
SIM-01146__rep80	23	0.379	34.825	151.413%	6.71	97.875%	2.35636	0.258
SIM-01146__rep81	23	0.525	31.81	138.304%	5.927	86.454%	1.76848	0.434
SIM-01146__rep82	23	0.508	35.077	152.509%	6.296	86.482%	1.70037	0.426
SIM-01146__rep83	23	0.698	26.849	116.735%	4.696	71.613%	1.25106	0.642
SIM-01146__rep84	23	0.609	31.006	134.809%	5.562	81.13%	1.85263	0.543
SIM-01146__rep85	23	0.622	33.208	144.383%	6.231	81.121%	1.45237	0.622
SIM-01146__rep86	23	0.569	32.458	141.122%	5.283	82.507%	1.52291	0.476
SIM-01146__rep87	23	0.481	34.205	148.717%	5.655	88.316%	1.85753	0.346
SIM-01146__rep88	23	0.513	30.913	134.404%	5.37	85.989%	1.66734	0.38
SIM-01146__rep89	23	0.556	35.244	153.235%	6.503	83.262%	1.77604	0.491
SIM-01146__rep90	23	0.551	30.127	130.987%	5.787	84.412%	1.74906	0.466
SIM-01146__rep91	23	0.389	37.92	164.87%	7.09	92.304%	2.25331	0.26
SIM-01146__rep92	23	0.658	31.948	138.904%	5.912	78.306%	1.37715	0.649
SIM-01146__rep93	23	0.64	31.968	138.991%	5.531	79.014%	1.3797	0.617
SIM-01146__rep94	23	0.613	29.667	128.987%	5.968	79.048%	1.76669	0.556
SIM-01146__rep95	23	0.609	30.928	134.47%	5.562	79.457%	1.55037	0.541
SIM-01146__rep96	23	0.665	28.464	123.757%	5.594	75.429%	2.12393	0.618
SIM-01146__rep97	23	0.535	29.464	128.104%	6.465	87.174%	2.06906	0.466
SIM-01146__rep98	23	0.416	38.402	166.965%	6.744	90.936%	1.99119	0.285
SIM-01146__rep99	23	0.581	31.32	136.174%	5.587	81.495%	1.6628	0.501
SIM-01151__rep0	56	0.601	66.601	118.93%	9.725	79.939%	1.16468	0.425
SIM-01151__rep1	56	0.646	61.967	110.655%	9.02	76.783%	1.19805	0.495
SIM-01151__rep2	56	0.569	69.935	124.884%	10.787	82.733%	1.29377	0.412
SIM-01151__rep3	56	0.547	75.028	133.979%	12.023	85.879%	1.37973	0.423
SIM-01151__rep4	56	0.52	67.043	119.72%	10.963	86.133%	1.22274	0.319
SIM-01151__rep5	56	0.495	68.997	123.209%	10.779	88.01%	1.30966	0.255
SIM-01151__rep6	56	0.574	69.168	123.514%	10.374	82.014%	1.18355	0.404
SIM-01151__rep7	56	0.56	72.464	129.4%	10.534	83.804%	1.45674	0.387
SIM-01151__rep8	56	0.683	59.811	106.805%	8.911	73.248%	1.04102	0.564
SIM-01151__rep9	56	0.688	60.101	107.323%	8.558	72.851%	1.08654	0.56
SIM-01151__rep10	56	0.643	66.499	118.748%	10.603	77.33%	1.26033	0.544
SIM-01151__rep11	56	0.635	62.898	112.318%	9.234	78.605%	1.18011	0.486
SIM-01151__rep12	56	0.658	63.701	113.752%	9.235	75.403%	1.1783	0.525
SIM-01151__rep13	56	0.671	60.362	107.789%	8.898	74.67%	1.05856	0.541
SIM-01151__rep14	56	0.605	65.972	117.807%	9.951	80.187%	1.2225	0.452
SIM-01151__rep15	56	0.634	67.445	120.438%	10.515	77.518%	1.32761	0.524
SIM-01151__rep16	56	0.59	64.293	114.809%	9.92	82.099%	1.19461	0.424
SIM-01151__rep17	56	0.589	65.956	117.779%	9.428	80.844%	1.09977	0.374
SIM-01151__rep18	56	0.665	60.697	108.388%	10.227	77.089%	1.23436	0.575
SIM-01151__rep19	56	0.667	61.067	109.048%	10.672	75.462%	1.25692	0.585
SIM-01151__rep20	56	0.592	66.003	117.862%	9.546	80.678%	1.13857	0.396
SIM-01151__rep21	56	0.64	61.269	109.409%	9.158	78.529%	1.10116	0.493
SIM-01151__rep22	56	0.593	64.215	114.67%	10.548	82.873%	1.21701	0.46
SIM-01151__rep23	56	0.592	65.056	116.171%	9.395	81.16%	1.15012	0.391
SIM-01151__rep24	56	0.461	76.347	136.334%	12.624	89.715%	1.51441	0.276
SIM-01151__rep25	56	0.616	67.063	119.755%	9.327	78.828%	1.15641	0.439
SIM-01151__rep26	56	0.613	67.255	120.098%	9.807	79.027%	1.08915	0.457
SIM-01151__rep27	56	0.554	69.697	124.459%	9.919	83.238%	1.2006	0.317
SIM-01151__rep28	56	0.583	70.992	126.771%	9.703	81.426%	1.21656	0.385
SIM-01151__rep29	56	0.641	67.303	120.184%	11.368	78.823%	1.35981	0.56
SIM-01151__rep30	56	0.718	57.475	102.634%	9.715	70.112%	1.15922	0.648
SIM-01151__rep31	56	0.576	72.822	130.039%	11.171	82.805%	1.38126	0.445
SIM-01151__rep32	56	0.612	62.073	110.845%	9.367	79.166%	1.11818	0.431
SIM-01151__rep33	56	0.618	63.901	114.109%	10.462	79.772%	1.25386	0.498
SIM-01151__rep34	56	0.656	67.245	120.08%	9.041	75.87%	1.01387	0.528
SIM-01151__rep35	56	0.754	53.133	94.88%	8.077	65.948%	0.99352	0.671
SIM-01151__rep36	56	0.671	54.634	97.561%	8.82	74.543%	1.078	0.537
SIM-01151__rep37	56	0.588	63.202	112.861%	10.252	81.561%	1.19573	0.43
SIM-01151__rep38	56	0.63	66.654	119.025%	9.542	77.91%	1.19621	0.482
SIM-01151__rep39	56	0.612	63.126	112.725%	9.685	79.61%	1.26093	0.455
SIM-01151__rep40	56	0.658	62.679	111.927%	9.097	76.34%	1.171	0.524
SIM-01151__rep41	56	0.728	60.121	107.359%	8.537	68.793%	0.97762	0.637
SIM-01151__rep42	56	0.778	53.574	95.668%	8.074	63.435%	0.9368	0.714
SIM-01151__rep43	56	0.677	58.899	105.177%	9.082	74.654%	1.11751	0.561
SIM-01151__rep44	56	0.688	58.772	104.95%	8.459	73.075%	1.06239	0.558
SIM-01151__rep45	56	0.646	67.549	120.623%	9.408	76.309%	1.20572	0.508
SIM-01151__rep46	56	0.703	62.776	112.1%	9.037	71.444%	1.21983	0.606
SIM-01151__rep47	56	0.642	63.769	113.873%	9.668	77.406%	1.11174	0.514
SIM-01151__rep48	56	0.699	62.138	110.961%	8.839	71.694%	0.98476	0.592
SIM-01151__rep49	56	0.605	62.919	112.355%	9.198	81.3%	1.17987	0.42
SIM-01151__rep50	56	0.665	55.642	99.361%	8.571	75.173%	1.05376	0.513
SIM-01151__rep51	56	0.63	65.501	116.966%	9.388	77.696%	1.12369	0.472
SIM-01151__rep52	56	0.602	67.143	119.898%	10.236	79.93%	1.12066	0.455
SIM-01151__rep53	56	0.615	65.234	116.489%	9.367	79.737%	1.13314	0.446
SIM-01151__rep54	56	0.673	67.325	120.223%	11.696	74.571%	1.40256	0.61
SIM-01151__rep55	56	0.585	69.971	124.948%	9.533	81.15%	1.12169	0.372
SIM-01151__rep56	56	0.708	57.254	102.239%	9.042	71.483%	1.05655	0.616
SIM-01151__rep57	56	0.624	64.283	114.791%	8.868	78.383%	1.06661	0.43
SIM-01151__rep58	56	0.619	67.229	120.052%	9.364	78.581%	1.10963	0.446
SIM-01151__rep59	56	0.685	58.492	104.45%	8.562	73.419%	0.98228	0.556
SIM-01151__rep60	56	0.578	66.37	118.518%	9.234	81.618%	1.06711	0.325
SIM-01151__rep61	56	0.594	70.601	126.073%	9.466	80.58%	1.12817	0.399
SIM-01151__rep62	56	0.659	61.544	109.9%	10.196	82.7%	1.70316	0.566
SIM-01151__rep63	56	0.706	54.938	98.104%	8.121	71.226%	0.90244	0.579
SIM-01151__rep64	56	0.793	50.206	89.654%	7.368	60.978%	0.84655	0.723
SIM-01151__rep65	56	0.68	62.709	111.98%	9.29	76.363%	1.21678	0.577
SIM-01151__rep66	56	0.689	65.614	117.168%	9.201	72.74%	1.03907	0.587
SIM-01151__rep67	56	0.681	58.519	104.498%	8.933	73.93%	1.29432	0.563
SIM-01151__rep68	56	0.648	60.904	108.757%	9.272	77.267%	1.19836	0.513
SIM-01151__rep69	56	0.79	56.657	101.173%	8.608	62.449%	0.84177	0.746
SIM-01151__rep70	56	0.71	62.791	112.127%	9.877	73.619%	1.38733	0.64
SIM-01151__rep71	56	0.605	66.401	118.573%	9.947	80.681%	1.28053	0.456
SIM-01151__rep72	56	0.66	63.583	113.541%	9.175	75.418%	1.10644	0.529
SIM-01151__rep73	56	0.707	55.653	99.38%	9.042	73.34%	1.08891	0.617
SIM-01151__rep74	56	0.795	52.589	93.909%	7.928	61.533%	0.86751	0.742
SIM-01151__rep75	56	0.777	52.494	93.739%	7.781	63.112%	0.8173	0.704
SIM-01151__rep76	56	0.587	67.319	120.212%	10.812	83.416%	1.26992	0.457
SIM-01151__rep77	56	0.614	67.209	120.016%	9.965	79.277%	1.17073	0.469
SIM-01151__rep78	56	0.601	64.607	115.37%	9.749	81.812%	1.21809	0.441
SIM-01151__rep79	56	0.548	67.15	119.911%	10.294	84.05%	1.24006	0.341
SIM-01151__rep80	56	0.65	62.898	112.318%	10.426	78.146%	1.30323	0.554
SIM-01151__rep81	56	0.68	61.389	109.623%	9.257	74.115%	1.09551	0.572
SIM-01151__rep82	56	0.57	69.054	123.311%	9.226	82.192%	1.15172	0.3
SIM-01151__rep83	56	0.809	48.283	86.22%	7.441	58.826%	0.93809	0.752
SIM-01151__rep84	56	0.775	54.122	96.646%	7.989	63.159%	1.02452	0.706
SIM-01151__rep85	56	0.627	64.002	114.289%	9.735	77.942%	1.1264	0.484
SIM-01151__rep86	56	0.627	64.102	114.468%	8.78	78.218%	1.07429	0.436
SIM-01151__rep87	56	0.67	58.337	104.173%	9.115	75.958%	1.0954	0.551
SIM-01151__rep88	56	0.55	72.286	129.082%	9.741	83.528%	1.22472	0.286
SIM-01151__rep89	56	0.592	70.562	126.004%	11.188	81.166%	1.29169	0.471
SIM-01151__rep90	56	0.626	68.85	122.946%	10.815	78.051%	1.22889	0.518
SIM-01151__rep91	56	0.638	61.181	109.252%	10.046	79.421%	1.15532	0.525
SIM-01151__rep92	56	0.677	62.775	112.098%	9.402	73.869%	1.0799	0.57
SIM-01151__rep93	56	0.641	66.901	119.466%	10.144	77.801%	1.12839	0.53
SIM-01151__rep94	56	0.669	58.832	105.057%	8.668	74.327%	1.03326	0.523
SIM-01151__rep95	56	0.662	61.131	109.163%	9.963	83.025%	1.49185	0.566
SIM-01151__rep96	56	0.664	60.563	108.148%	9.449	75.653%	1.20289	0.549
SIM-01151__rep97	56	0.622	68.24	121.857%	11.526	94.743%	2.17806	0.534
SIM-01151__rep98	56	0.622	66.858	119.389%	9.735	80.021%	1.20709	0.481
SIM-01151__rep99	56	0.616	63.269	112.98%	9.9	81.933%	1.26213	0.481
SIM-01227__rep0	96	0.703	89.377	93.101%	11.583	71.56%	0.7796	0.466
SIM-01227__rep1	96	0.706	90.3	94.062%	12.635	71.077%	0.79982	0.532
SIM-01227__rep2	96	0.662	99.876	104.038%	14.1	75.153%	0.82141	0.49
SIM-01227__rep3	96	0.7	87.492	91.138%	12.012	71.53%	0.81574	0.482
SIM-01227__rep4	96	0.653	95.199	99.166%	12.957	75.825%	0.82616	0.388
SIM-01227__rep5	96	0.681	87.719	91.374%	12.636	74.201%	0.88366	0.469
SIM-01227__rep6	96	0.641	101.51	105.74%	14.205	76.812%	0.86637	0.426
SIM-01227__rep7	96	0.683	91.254	95.056%	11.96	73.057%	0.76501	0.412
SIM-01227__rep8	96	0.653	101.436	105.663%	13.29	75.727%	0.87116	0.411
SIM-01227__rep9	96	0.656	102.269	106.53%	14.05	75.533%	0.93787	0.461
SIM-01227__rep10	96	0.654	97.749	101.822%	14.41	76.806%	0.90682	0.483
SIM-01227__rep11	96	0.615	106.463	110.899%	16.096	79.299%	1.15876	0.444
SIM-01227__rep12	96	0.624	100.972	105.179%	13.945	78.2%	0.85549	0.359
SIM-01227__rep13	96	0.699	94.427	98.361%	12.297	71.475%	0.75399	0.494
SIM-01227__rep14	96	0.662	98.326	102.423%	12.973	76.18%	0.929	0.435
SIM-01227__rep15	96	0.6	108.235	112.745%	14.324	80.074%	0.96512	0.302
SIM-01227__rep16	96	0.624	103.059	107.353%	14.754	78.417%	0.92495	0.41
SIM-01227__rep17	96	0.632	104.633	108.993%	13.564	77.54%	0.95384	0.355
SIM-01227__rep18	96	0.68	93.665	97.568%	12.949	73.309%	0.79652	0.475
SIM-01227__rep19	96	0.707	96.921	100.959%	12.677	70.867%	0.8566	0.537
SIM-01227__rep20	96	0.665	92.152	95.992%	12.793	74.865%	0.83847	0.421
SIM-01227__rep21	96	0.595	106.404	110.837%	15.208	80.377%	0.98807	0.343
SIM-01227__rep22	96	0.642	104.531	108.886%	14.181	76.682%	0.91157	0.429
SIM-01227__rep23	96	0.755	85.43	88.99%	11.911	65.767%	0.82202	0.628
SIM-01227__rep24	96	0.628	105.994	110.41%	13.923	77.832%	0.91745	0.368
SIM-01227__rep25	96	0.657	100.744	104.942%	14.021	76.491%	1.05114	0.473
SIM-01227__rep26	96	0.661	102.72	107.0%	13.923	75.068%	0.90415	0.468
SIM-01227__rep27	96	0.732	88.763	92.461%	11.366	68.169%	0.72768	0.539
SIM-01227__rep28	96	0.736	87.899	91.561%	11.661	67.778%	0.73522	0.567
SIM-01227__rep29	96	0.736	83.106	86.569%	11.924	67.724%	0.71026	0.581
SIM-01227__rep30	96	0.707	92.696	96.558%	12.462	71.241%	0.8517	0.531
SIM-01227__rep31	96	0.682	95.526	99.506%	13.055	73.209%	0.80952	0.485
SIM-01227__rep32	96	0.603	103.292	107.596%	14.245	79.882%	0.95755	0.305
SIM-01227__rep33	96	0.637	100.496	104.683%	13.437	77.066%	0.88274	0.365
SIM-01227__rep34	96	0.611	103.274	107.577%	13.81	79.468%	0.90136	0.309
SIM-01227__rep35	96	0.686	96.55	100.573%	13.142	73.011%	0.93641	0.505
SIM-01227__rep36	96	0.679	93.719	97.624%	12.59	74.446%	0.87643	0.461
SIM-01227__rep37	96	0.665	97.144	101.192%	13.577	74.739%	0.94762	0.465
SIM-01227__rep38	96	0.668	101.549	105.78%	13.233	74.441%	0.89072	0.454
SIM-01227__rep39	96	0.635	95.763	99.753%	15.106	77.492%	0.87927	0.454
SIM-01227__rep40	96	0.631	103.667	107.986%	15.412	78.243%	0.9047	0.461
SIM-01227__rep41	96	0.685	94.752	98.7%	13.59	72.85%	0.80068	0.518
SIM-01227__rep42	96	0.672	93.781	97.689%	13.466	74.128%	0.88989	0.478
SIM-01227__rep43	96	0.635	106.945	111.401%	15.378	77.277%	1.02524	0.46
SIM-01227__rep44	96	0.704	93.439	97.332%	12.297	70.997%	0.78631	0.509
SIM-01227__rep45	96	0.682	93.59	97.49%	12.742	73.322%	0.82363	0.469
SIM-01227__rep46	96	0.775	79.203	82.503%	11.555	64.194%	0.84718	0.666
SIM-01227__rep47	96	0.714	86.304	89.9%	12.566	70.246%	0.78354	0.552
SIM-01227__rep48	96	0.608	109.853	114.43%	15.078	79.468%	1.03876	0.379
SIM-01227__rep49	96	0.6	105.533	109.93%	15.584	80.583%	1.12361	0.391
SIM-01227__rep50	96	0.64	101.704	105.942%	13.271	76.877%	0.88937	0.36
SIM-01227__rep51	96	0.631	102.207	106.466%	14.056	77.611%	0.8789	0.385
SIM-01227__rep52	96	0.625	103.7	108.021%	14.222	78.053%	0.89518	0.38
SIM-01227__rep53	96	0.586	106.302	110.731%	15.102	81.425%	1.01507	0.324
SIM-01227__rep54	96	0.651	99.348	103.488%	13.37	76.431%	0.89507	0.42
SIM-01227__rep55	96	0.622	100.614	104.806%	13.301	78.377%	0.88031	0.298
SIM-01227__rep56	96	0.664	91.165	94.964%	12.326	75.014%	0.82278	0.381
SIM-01227__rep57	96	0.69	93.452	97.346%	12.107	72.353%	0.75815	0.452
SIM-01227__rep58	96	0.669	95.039	98.999%	13.478	74.648%	0.8967	0.473
SIM-01227__rep59	96	0.618	105.49	109.885%	14.156	78.644%	0.96155	0.351
SIM-01227__rep60	96	0.634	99.913	104.076%	15.11	77.309%	0.87942	0.45
SIM-01227__rep61	96	0.603	101.142	105.356%	14.392	79.956%	0.97958	0.325
SIM-01227__rep62	96	0.591	108.778	113.31%	15.597	80.65%	0.96387	0.354
SIM-01227__rep63	96	0.616	104.25	108.594%	13.521	78.856%	0.90944	0.296
SIM-01227__rep64	96	0.595	102.12	106.375%	13.551	80.983%	0.93029	0.233
SIM-01227__rep65	96	0.692	91.026	94.819%	12.037	72.193%	0.78789	0.453
SIM-01227__rep66	96	0.624	103.552	107.867%	13.638	78.219%	0.96158	0.331
SIM-01227__rep67	96	0.665	104.415	108.766%	13.931	74.678%	0.90768	0.481
SIM-01227__rep68	96	0.709	91.945	95.776%	12.667	70.59%	0.7957	0.54
SIM-01227__rep69	96	0.614	108.434	112.952%	14.386	78.953%	0.95156	0.351
SIM-01227__rep70	96	0.677	104.114	108.452%	14.587	73.675%	0.87015	0.533
SIM-01227__rep71	96	0.603	106.104	110.525%	14.058	79.844%	0.99699	0.292
SIM-01227__rep72	96	0.713	88.026	91.694%	12.824	70.594%	0.82917	0.561
SIM-01227__rep73	96	0.683	94.555	98.495%	12.944	73.047%	0.8134	0.484
SIM-01227__rep74	96	0.663	92.023	95.857%	13.737	74.941%	0.74997	0.467
SIM-01227__rep75	96	0.543	111.685	116.339%	17.81	83.957%	1.07686	0.324
SIM-01227__rep76	96	0.68	96.541	100.564%	12.992	73.318%	0.83128	0.476
SIM-01227__rep77	96	0.646	94.017	97.934%	13.202	76.735%	0.9024	0.391
SIM-01227__rep78	96	0.682	100.815	105.016%	13.373	73.394%	0.82539	0.51
SIM-01227__rep79	96	0.657	95.324	99.296%	13.144	75.386%	0.80837	0.412
SIM-01227__rep80	96	0.641	99.063	103.191%	14.231	78.339%	0.94301	0.445
SIM-01227__rep81	96	0.661	93.907	97.82%	13.785	76.115%	0.94767	0.474
SIM-01227__rep82	96	0.672	96.284	100.296%	13.525	74.228%	0.84696	0.482
SIM-01227__rep83	96	0.661	94.882	98.835%	14.005	75.075%	0.83787	0.474
SIM-01227__rep84	96	0.633	98.873	102.993%	12.936	77.585%	0.88598	0.306
SIM-01227__rep85	96	0.741	89.803	93.545%	11.972	67.136%	0.74645	0.596
SIM-01227__rep86	96	0.726	90.125	93.88%	12.165	68.871%	0.79937	0.565
SIM-01227__rep87	96	0.638	101.305	105.526%	13.478	77.049%	0.87556	0.369
SIM-01227__rep88	96	0.659	90.966	94.756%	12.466	76.723%	0.8024	0.396
SIM-01227__rep89	96	0.699	95.15	99.115%	12.938	71.878%	0.88454	0.531
SIM-01227__rep90	96	0.702	91.25	95.052%	11.619	71.241%	0.7281	0.454
SIM-01227__rep91	96	0.644	104.049	108.384%	13.686	76.507%	0.89855	0.406
SIM-01227__rep92	96	0.663	98.919	103.041%	13.933	74.904%	0.89284	0.474
SIM-01227__rep93	96	0.706	91.845	95.672%	12.845	71.142%	0.88666	0.542
SIM-01227__rep94	96	0.698	93.014	96.89%	12.979	71.665%	0.80418	0.529
SIM-01227__rep95	96	0.623	104.523	108.878%	14.205	78.196%	0.94788	0.372
SIM-01227__rep96	96	0.603	100.466	104.652%	13.931	79.9%	0.91784	0.282
SIM-01227__rep97	96	0.774	80.517	83.872%	10.239	63.745%	0.67007	0.611
SIM-01227__rep98	96	0.587	109.119	113.666%	15.276	80.963%	1.03254	0.322
SIM-01227__rep99	96	0.713	85.822	89.398%	13.596	70.116%	0.76668	0.583
SIM-01263__rep0	55	0.645	65.094	118.353%	8.921	77.943%	1.22604	0.501
SIM-01263__rep1	55	0.665	61.946	112.629%	8.284	74.694%	0.99558	0.501
SIM-01263__rep2	55	0.613	60.964	110.844%	9.019	80.031%	1.03501	0.435
SIM-01263__rep3	55	0.643	62.109	112.925%	8.851	76.748%	1.02556	0.485
SIM-01263__rep4	55	0.634	63.612	115.658%	9.52	78.52%	1.14891	0.502
SIM-01263__rep5	55	0.717	57.668	104.851%	8.418	69.908%	0.9776	0.617
SIM-01263__rep6	55	0.585	69.107	125.649%	10.0	81.379%	1.1479	0.419
SIM-01263__rep7	55	0.628	63.012	114.567%	9.643	81.791%	1.56791	0.501
SIM-01263__rep8	55	0.713	61.753	112.278%	9.226	70.144%	1.07713	0.631
